country_iso3;cfr;IMO;registration_number;external_marking;ship_name;ircs;mmsi;loa;type;mt_activated;comment
IRL;NLD191200112;8971346;962A;SO962A;JANNA;EI8339;250000503;35.03;>25m;false ;MMSI from ORBIS
IRL;IRL000I13266;9342449;231A;WT231A;EMERALD GRATIA;EI8357;250000511;49.07;>25m;false ;MMSI from ORBIS
IRL;GBR000B11597;8808939;448;S448;RACHEL JAY;EI8447;250000527;26.52;>25m;false ;MMSI from ORBIS
IRL;NLD191100029;8783799;192A;WD192A;LAURA ANNE;EI8601;250000567;27.84;>25m;false ;MMSI from ORBIS
IRL;DNK000011569;8802569;70;DA70;MIANDA;EI8697;250000594;25.45;>25m;false ;MMSI from ORBIS
IRL;NLD197500891;7513587;188A;WD188A;EBEN HAEZER;EI8943;250000707;32.55;>25m;false ;MMSI from ORBIS
IRL;30471980.00 BEL;7902441;47;WD47;SATURNUS;EI8999;250000764;27.55;>25m;false ;MMSI from ORBIS
IRL;NLD198300743;8220503;239A;WD239A;CECILIA;EICF3;250001048;36;>25m;false ;MMSI from ORBIS
IRL;GBR000C17339;8136142;87A;T87A;WESTERN ADVENTURE II;EIGD4;250001603;32;>25m;false ;MMSI from ORBIS
IRL;IRL000I14077;9515864;121;S121;OCEAN VENTURE II;EIHL3;250001769;27.36;>25m;false ;MMSI from ORBIS
IRL;IRL000I14253;9317688;602;D602;GENESIS II;EILJ9;250002424;53;>25m;false ;MMSI from ORBIS
IRL;GBR000B11933;9009413;33;DA33;ARKH ANGELL;EILL3;250002427;26.64;>25m;false ;MMSI from ORBIS
IRL;IRL000I14267;9605516;165;D165;PAULA;EILQ9;250002464;62.6;>25m;false ;MMSI from ORBIS
IRL;NLD198600314;8505745;8;WD8;LIDA SUZANNA;EIMX3;250002664;25;>25m;false ;MMSI from ORBIS
IRL;DNK000003296;8108626;626;S626;ANDERS NEES;EINC6;250002704;26.27;>25m;false ;MMSI from ORBIS
IRL;IRL000I14505;9760732;14;DA14;AUDACIOUS;EIPN7;250003153;25.6;>25m;false ;MMSI from ORBIS
IRL;IRL000I14493;9746085;718;SO718;WESTERN VIKING;EIQD6;250003397;56.5;>25m;false ;MMSI from ORBIS
IRL;IRL000I14499;9734238;555;SO555;CARMAROSE;EIQD7;250003404;27.35;>25m;false ;MMSI from ORBIS
IRL;IRL000I14485;9734226;186;G186;COLMCILLE;EIQD8;250003406;27.35;>25m;false ;MMSI from ORBIS
IRL;IRL000I14486;9734240;185;G185;WESTWARD ISLE;EIQD9;250003407;27.35;>25m;false ;MMSI from ORBIS
IRL;IRL000I14625;9794886;734;SO734;AINE;EISY8;250004765;56.5;>25m;false ;MMSI from ORBIS
IRL;DEU500310102;8404848;323A;WD323A;EDE CUNZE;EIUA6;250005167;33.1;>25m;false ;MMSI from ORBIS
IRL;IRL000I15706;9826794;117;T117;FIONA K III;EIUC2;250005187;27.38;>25m;false ;MMSI from ORBIS
IRL;IRL000I15707;9816799;190;G190;GIRL STEPHANIE;EIUE3;250005222;51.9;>25m;false ;MMSI from ORBIS
IRL;IRL000I15699;9816787;237;SO237;WESTERN CHIEFTAIN;EIUE4;250005223;51.9;>25m;false ;MMSI from ORBIS
IRL;IRL000I15759;8732776;349;D349;TEMPO;EIVE8;250005539;26.16;>25m;false ;MMSI from ORBIS
IRL;DEU500830113;8702094;182A;DA182A;EX MARE GRATIA;EIVR2;250005655;36;>25m;false ;MMSI from ORBIS
IRL;NLD200002594;9250103;135;WD135;KENNEDY;EIVS9;250005681;27.1;>25m;false ;MMSI from ORBIS
IRL;IRL000I15755;9862384;3;WD3;TILLY;EIWE6;250005795;26.05;>25m;false ;MMSI from ORBIS
IRL;IRL000I15843;9873199;108;SO108;LEILA;EIWV8;250005953;64.65;>25m;false ;MMSI from ORBIS
IRL;IRL000I15839;9914773;62;DA62;AMBITIOUS II;EIXJ7;250006077;26.62;>25m;false ;MMSI from ORBIS
IRL;IRL000I15805;9887580;723;D723;MARY PAUL;EIXK2;250006079;26;>25m;false ;MMSI from ORBIS
IRL;IRL000I15824;9888223;233;G233;ELLA;EIXN4;250006112;27.38;>25m;false ;MMSI from ORBIS
IRL;IRL000I15848;9873204;95;D95;LAUREN;EIXN5;250006113;64.65;>25m;false ;MMSI from ORBIS
IRL;IRL000I15831;9885984;97;D97;ANTARCTIC;EIXS6;250006158;62.6;>25m;false ;MMSI from ORBIS
IRL;IRL000I15867;9893553;602;D602;VERONICA;EIYB3;250006235;64.65;>25m;false ;MMSI from ORBIS
IRL;IRL000I15887;9910002;238;S238;EILEAN CROINE;EIZH5;250006525;31;>25m;false ;MMSI from ORBIS
IRL;IRL000I15853;9924948;720;S720;DILLON OWEN II;EIZI4;250006531;26.63;>25m;false ;MMSI from ORBIS
IRL;IRL000I15872;9924950;381;S381;OCEAN CREST;EIA2035;250013579;27.37;>25m;false ;MMSI from ORBIS
IRL;IRL000I13012;9057630;89;S89;SEA SPRAY;EIMG;250036000;43.2;>25m;false ;MMSI from ORBIS
IRL;IRL000I00875;9285914;411;S411;SARAH DAVID;EI7212;250101700;37.3;>25m;false ;MMSI from ORBIS
IRL;IRL000I00758;8993174;120;T120;GUIDING STAR II;EI7283;250101900;26.9;>25m;false ;MMSI from ORBIS
IRL;IRL000I00853;9278193;591;SO591;OLGARRY;EIDF;250102600;51.2;>25m;false ;MMSI from ORBIS
IRL;IRL000I13019;9294446;383;D383;PACELLI;EIDG;250102700;51.2;>25m;false ;MMSI from ORBIS
IRL;IRL000I00876;9285926;412;S412;RONAN ROSS;EIBW;250102800;37.3;>25m;false ;MMSI from ORBIS
IRL;IRL000I01223;9297462;501;G501;OILEAN AN OIR;EI7573;250106800;27;>25m;false ;MMSI from ORBIS
IRL;NLD197800889;8136130;964A;SO964A;MARIA;EI6614;250107490;33.92;>25m;false ;MMSI from ORBIS
IRL;NLD198100895;8012073;74A;SO74A;JACKSON ELLIE;EI6631;250108460;36;>25m;false ;MMSI from ORBIS
IRL;FRA000590122;8319811;59;DA59;DEVOTION;EI7060;250126460;25.22;>25m;false ;MMSI from ORBIS
IRL;FIN000101242;9189330;135;S135;MENHADEN;EIVT;250165000;49.7;>25m;false ;MMSI from ORBIS
IRL;IRL000I12143;9213442;642;D642;ATLANTIC CHALLENGE;EI5772;250183000;59;>25m;false ;MMSI from ORBIS
IRL;IRL000I11413;8610681;653;D653;WESTERN ENDEAVOUR;EIDN;250190000;71;>25m;false ;MMSI from ORBIS
IRL;IRL000I12507;9211913;274;SO274;FOYLE WARRIOR;EI5952;250261000;25.08;>25m;false ;MMSI from ORBIS
IRL;IRL000I12516;9211925;472;SO472;NORTHERN CELT;EI5953;250262000;25.08;>25m;false ;MMSI from ORBIS
IRL;IRL000I12440;9244453;346;S346;DAWN ROSS;EI5955;250264000;27.85;>25m;false ;MMSI from ORBIS
IRL;IRL000I12531;8965414;897;G897;REALT ARA;EI5964;250269000;26.5;>25m;false ;MMSI from ORBIS
IRL;NLD196700572;8650992;348;S348;GOLDEN FEATHER;EI6008;250292000;26.15;>25m;false ;MMSI from ORBIS
IRL;NLD198100806;8008321;137;WD137;ENTERPRISE I;EI6035;250310000;32.18;>25m;false ;MMSI from ORBIS
IRL;IRL000I00292;9210672;31;DA31;ENDURANCE;EI8285;250350000;27.42;>25m;false ;MMSI from ORBIS
IRL;IRL000I12587;9213856;678;D678;PEADAR ELAINE II;EI6109;250369000;25.5;>25m;false ;MMSI from ORBIS
IRL;IRL000I12566;9213844;674;D674;HEATHER JANE II;EI6110;250370000;25.5;>25m;false ;MMSI from ORBIS
IRL;NLD198100078;8022664;17;WD17;MARY J;EI6167;250392000;36.05;>25m;false ;MMSI from ORBIS
IRL;SWE000007968;9170303;383;S383;CARMONA;EI6206;250429000;27.38;>25m;false ;MMSI from ORBIS
IRL;GBR000A13204;7392945;437;D437;SPARKLING S;EI6212;250440000;33.4;>25m;false ;MMSI from ORBIS
IRL;NLD197402165;7367720;38;WD38;SALTEES QUEST;EIVS;250489000;35;>25m;false ;MMSI from ORBIS
IRL;IRL000I01397;9278131;715;SO715;NEPTUNE;EIGN;250493000;48.6;>25m;false ;MMSI from ORBIS
IRL;IRL000I00852;9280093;716;SO716;SHEANNE;EIGP;250495000;61.6;>25m;false ;MMSI from ORBIS
IRL;IRL000I01224;9321342;975;SO975;MARLIONA;EIND;250510000;32.5;>25m;false ;MMSI from ORBIS
IRL;IRL000I01277;9295880;709;SO709;BRENDELEN;EINR;250512000;64.6;>25m;false ;MMSI from ORBIS
IRL;IRL000I01275;9295878;708;SO708;FATHER MCKEE;EIPG;250513000;64.6;>25m;false ;MMSI from ORBIS
PRT;PRT000022393;9360219;FN-1728-C;FN-1728-C;BAIA DO FUNCHAL;CURS3;255402260;28.5;>25m;false ;
PRT;PRT000022409;9551387;PTFNC-117017-C;PTFNC-117017-C;PROGRESSO FUTURO;CURS6;255402650;32;>25m;false ;
PRT;PRT000024683;8687361;FN-1757-C;FN-1757-C;SARAGARSA;CUWQ2;255402880;26;>25m;false ;
PRT;PRT000024684;8687359;FN-1758-C;FN-1758-C;PONTA CALHAU;CULX5;255402890;26;>25m;false ;
PRT;PRT000021092;8686783;FN-1659-C;FN-1659-C;RIBEIRA DO MAR;CUTP6;255501000;25;>25m;false ;
PRT;PRT000021101;9183116;FN-1665-C;FN-1665-C;AZIMUTE;CUGN;255502000;32;>25m;false ;
PRT;PRT000018692;8523424;FN-1625-C;FN-1625-C;AUTONOMIA;CUXX;255505000;27;>25m;false ;
MLT;IRL000I11129;7521560;MFA6035;MFA6035;Salve Regina;9H8798;256000325;27.35;>25m;false ;MMSI from ORBIS
POL;POL012000035;5086700;PL00035;DZI-102;No name;SPS2253;261000630;32.97;>25m;false ;
POL;POL023600231;8799877;PL00231;ŁEB-7;No name;SPK2214;261000830;25.44;>25m;false ;
POL;NLD198901091;8918318;PL02333;GDY-346;ALINA;SNSB;261001225;110.8;>25m;false ;
POL;POL023400228;8008670;PL00228;UST-203;No name;SPK2146;261001620;25.68;>25m;false ;
POL;POL022500031;8600349;PL00031;KOŁ-206;No name;SPK2075;261001660;26.78;>25m;false ;
POL;POL033900169;7906021;PL00169;HEL-111;No name;SPG2544;261001870;25.82;>25m;false ;
POL;POL033900170;7625861;PL00170;HEL-112;No name;SPG2601;261001880;26.1;>25m;false ;
POL;POL022500051;8903363;PL00051;KOŁ-6;No name;SPK2136;261002160;26.79;>25m;false ;
POL;POL022500018;7931349;PL00018;KOŁ-188;No name;SQOH;261002370;28.33;>25m;false ;
POL;POL022500049;7422087;PL00049;KOŁ-125;RAVEN;SPK2156;261002420;25.6;>25m;false ;
POL;POL023400215;8600325;PL00215;UST-204;No name;SPK2068;261002530;26.77;>25m;false ;
POL;POL022500084;8107397;PL00084;KOŁ-8;No name;SPK2080;261003060;25.7;>25m;false ;
POL;POL022500009;7817517;PL00009;KOŁ-180;No name;SQOS;261003230;28.42;>25m;false ;
POL;POL034500069;7905974;PL00069;WŁA-307;No name;SPG2446;261003620;26.32;>25m;false ;
POL;POL034500116;7393482;PL00116;WŁA-209;BLANKA;SPG2130;261003640;25.69;>25m;false ;
POL;POL022500003;8600337;PL00003;KOŁ-123;No name;SPK2074;261003710;26.78;>25m;false ;
POL;POL033900180;7405584;PL00180;WŁA-131;ALBERT;SPG2005;261003890;25.6;>25m;false ;
POL;POL033900182;8600260;PL00182;HEL-150;No name;SPG2009;261003910;26.78;>25m;false ;
POL;POL022500070;8903399;PL00070;KOŁ-121;No name;SPK2231;261004060;26.79;>25m;false ;
POL;POL023400209;8600375;PL00209;UST-116;No name;SPG2949;261004390;26.79;>25m;false ;
POL;POL034500094;7635749;PL00094;WŁA-295;No name;SPG2016;261004780;26.27;>25m;false ;
POL;POL034500072;7905998;PL00072;WŁA-305;No name;SPG2448;261004830;25.69;>25m;false ;
POL;POL034500066;8600296;PL00066;WŁA-310;No name;SPG2117;261004850;26.77;>25m;false ;
POL;POL034500065;8600351;PL00065;WŁA-311;No name;SPG2273;261004860;26.76;>25m;false ;
POL;POL034500061;8600363;PL00061;WŁA-312;No name;SPG2274;261004870;26.78;>25m;false ;
POL;POL035900236;7325588;PL00236;WŁA-219;No name;SPG2411;261005090;25.68;>25m;false ;
POL;POL034500109;7635787;PL00109;WŁA-291;No name;SPG2441;261005270;28.29;>25m;false ;
POL;POL035201031;8321175;PL01031;WŁA-184;HELOT;SPG2663;261005510;30.8;>25m;false ;
POL;POL022500056;7415008;PL00056;KOŁ-5;No name;SPK2232;261006090;27.99;>25m;false ;
POL;POL033900183;8600284;PL00183;HEL-152;No name;SPG2025;261006110;26.75;>25m;false ;
POL;POL034500111;7635701;PL00111;HEL-103;No name;SPG2444;261007120;26.55;>25m;false ;
POL;POL011800125;7227839;PL00125;ŚWI-7;No name;SPS2348;261007170;26.07;>25m;false ;
POL;POL033900167;7625847;PL00167;HEL-102;No name;SPG2382;261007210;26.06;>25m;false ;
POL;POL035900234;7435979;PL00234;WŁA-182;No name;SPG2533;261011540;25.62;>25m;false ;
POL;POL023200151;7606891;PL00151;HEL-156;No name;SPS2748;261015270;25.87;>25m;false ;
POL;NLD198200977;8128573;PL02182;WŁA-84;No name;SPG3578;261020840;26.65;>25m;false ;
POL;POL034500068;7817531;PL00068;UST-200;No name;SPS2964;261021270;25.91;>25m;false ;
POL;SWE000007118;;PL02321;GDY-343;HUMBAK GDY-343;SNSA;261054050;39.48;>25m;false ;
POL;IRL000I13000;9204556;PL02315;GDY-151;ANNELIES ILENA;SPG4839;261084090;144.6;>25m;false ;
POL;POL022500067;8903387;PL00067;KOŁ-120;No name;SPK2230;261275000;29.75;>25m;false ;
POL;SWE000007893;;PL02168;WŁA-139;ORKA WŁA-139;SNLB;261497000;40.27;>25m;false ;
PRT;PRT000020091;8687488;AN-213-C;AN-213-C;JOANA CUNHA;CULV;263205000;27.3;>25m;false ;
PRT;PRT000001730;8109553;PE-1999-C;PE-1999-C;ALBIMAR;CUON;263207000;28.66;>25m;false ;
PRT;PRT000020224;9139103;PTAVE-113825-C;PTAVE-113825-C;BEIRA LITORAL;CUFA6;263234000;25.48;>25m;false ;
PRT;PRT000020051;8689412;PM-1117-C;PM-1117-C;PIRES COELHO;CUPM6;263236000;27.26;>25m;false ;
PRT;PRT000001591;8610784;PM-1336-C;PM-1336-C;CAROLINA TEIXEIRA;CUTF;263241000;27.2;>25m;false ;
PRT;PRT000019727;8602608;PTVIC-113721-C;PTVIC-113721-C;FASCÍNIOS DO MAR;CUAB;263271000;27.6;>25m;false ;
PRT;PRT000019421;9057343;A-3336-C;A-3336-C;ZODIACO;CUUX;263279000;28;>25m;false ;
PRT;PRT000001334;8001050;L-2079-C;L-2079-C;SANTA ANITA;CUPS;263388000;34.05;>25m;false ;
PRT;PRT000020243;9207259;SA-543-C;SA-543-C;VILA DO INFANTE;CUOW7;263401270;25.4;>25m;false ;
PRT;PRT000001317;7507722;L-2065-C;L-2065-C;GONCALVES ZARCO;CUVT;263401760;34.5;>25m;false ;
PRT;PRT000020835;9201267;PTAVE-113958-C;PTAVE-113958-C;ALBAMAR;CUFB9;263401880;28.2;>25m;false ;
PRT;PRT000021396;8647892;PTLEI-119425-C;PTLEI-119425-C;ASTER;CURM9;263402890;25.1;>25m;false ;
PRT;PRT000021473;8748036;PTLEI-114404-C;PTLEI-114404-C;FIUZA;CUQW9;263403760;26;>25m;false ;
PRT;PRT000021531;8735077;VR-503-C;VR-503-C;PEROLA DO GUADIANA;CURK7;263406570;25;>25m;false ;
PRT;PRT000021878;8689644;PTOLH-114873-C;PTOLH-114873-C;AURORA BOREAL;CUQY3;263406940;26.5;>25m;false ;
PRT;PRT000021920;8799607;PTSIE-114870-C;PTSIE-114870-C;ESTRELA DO MAR;CUMD9;263407280;26;>25m;false ;
PRT;PRT000001156;8799334;PTPDV-117940-C;PTPDV-117940-C;PEROLA DO MAR;CUGF4;263407340;27;>25m;false ;
PRT;PRT000020935;8689448;L-2045-C;L-2045-C;MAR IBERICO;CUDL8;263407550;31.35;>25m;false ;
PRT;PRT000021156;8748050;L-2081-C;L-2081-C;CIDADE DE ALBUFEIRA;CUOB6;263407950;27.5;>25m;false ;
PRT;PRT000022722;9096882;A-3570-C;A-3570-C;SCORPIUS;CUFD4;263408340;27.9;>25m;false ;
PRT;PRT000001158;8799396;PTVIC-117941-C;PTVIC-117941-C;RUMO Á PESCA;CUOK;263408570;26.1;>25m;false ;
PRT;PRT000022851;9275610;L-2061-C;L-2061-C;BRUTIMAR;CUFR7;263409950;28;>25m;false ;
PRT;PRT000022471;9096868;A-3602-C;A-3602-C;DELPHINUS;CUFD8;263410880;28.09;>25m;false ;
PRT;PRT000022670;9096856;A-3608-C;A-3608-C;CENTAURUS;CUFE5;263410940;28.5;>25m;false ;
PRT;PRT000001474;8799360;PTFDF-112377-C;PTFDF-112377-C;FRANCISCO ZE;CUGA2;263411390;25.43;>25m;false ;
PRT;PRT000001472;8799217;PTVIC-117910-C;PTVIC-117910-C;PRINCESA DO MONDEGO;CUFS;263411490;25.39;>25m;false ;
PRT;PRT000001456;8799231;PTVIC-112974-C;PTVIC-112974-C;GAIVOTA DO MONDEGO;CUFR3;263411680;26.95;>25m;false ;
PRT;PRT000022746;9275622;O-2152-C;O-2152-C;S. PEDRO DO MAR;CUSR8;263411770;25;>25m;false ;
PRT;PRT000022690;9096870;PTAVE-118031-C;PTAVE-118031-C;SAGITTARIUS;CUFD9;263412840;28.5;>25m;false ;
PRT;PRT000023441;9319612;PTVIC-118099-C;PTVIC-118099-C;VITÓRIA COENTRÃO;CUFT8;263414680;25.06;>25m;false ;
PRT;PRT000022828;9335393;L-2059-C;L-2059-C;ROAZ;CUDO7;263414760;32;>25m;false ;
PRT;PRT000023043;8734671;V-25-N;V-25-N;NOVO RUIVO;CUIA6;263415290;35;>25m;false ;
PRT;PRT000023047;9348601;A-3670-C;A-3670-C;LEONIS;CUFU4;263415640;28.5;>25m;false ;
PRT;PRT000022751;8799700;FF-1271-C;FF-1271-C;MUPINDAO CENTRO;CUFU7;263416650;26;>25m;false ;
PRT;PRT000022748;8799243;PTVIC-115034-C;PTVIC-115034-C;MAR ETERNO;CUFV2;263418260;26;>25m;false ;
PRT;PRT000022752;8799695;FF-1287-C;FF-1287-C;MUPINDAO SUL;CUFV9;263421270;26;>25m;false ;
PRT;24882 ESP;8687476;PTVDC-118925-C;PTVDC-118925-C;NOSSA;CUIC7;263427750;26.1;>25m;false ;
PRT;PRT000001378;5272763;L-561-C;L-561-C;LUCIMAR;CUUN;263428000;34.05;>25m;false ;
PRT;PRT000024790;8797673;PTSIE-119371-C;PTSIE-119371-C;SINEIRA;CUJG9;263430540;25;>25m;false ;
PRT;24804 ESP;9223978;PTLEI-117606-C;PTLEI-117606-C;PRAIA SÃO FRANCISCO;CUXT7;263434780;28;>25m;false ;
PRT;23312 ESP;9148702;A-3902-C;A-3902-C;MAR DE ÁGUEDA;CUIX2;263434960;28.3;>25m;false ;
PRT;PRT000001056;7422946;L-2028-C;L-2028-C;PENINSULA;CUWL;263435000;34.5;>25m;false ;
PRT;PRT000024974;9857339;PTVRE-121527-C;PTVRE-121527-C;POEMA DO MAR;CUIX4;263435240;25;>25m;false ;
PRT;24184 ESP;9192870;PTLEI-113026-C;PTLEI-113026-C;CRISTINA PEDROSA;CUIX5;263435250;28;>25m;false ;
PRT;25499 ESP;9313319;PTLEI-117561-C;PTLEI-117561-C;SIMON BALAYO SAMBADE;CUZY2;263436260;33.7;>25m;false ;
PRT;24061 ESP;9192844;PTLEI-117282-C;PTLEI-117282-C;MONTELOURO;CUZY3;263436270;28;>25m;false ;
PRT;PRT000025051;9917024;VR-563-C;VR-563-C;AVÔ ANTÓNIO;CUAE8;263439250;26.02;>25m;false ;
PRT;25916 ESP;9312262;PTAVE-121936-C;PTAVE-121936-C;CRUZ DE MALTA;CUAV6;263441150;27.9;>25m;false ;
PRT;PRT000025241;;PTVIC-126238-C;PTVIC-126238-C;MIGUEL LÉ;CUJH4;263441519;26;>25m;false ;
PRT;PRT000020109;9174907;PTPDV-113761-C;PTPDV-113761-C;MONSERRATE;CUBZ5;263441646;28.1;>25m;false ;
PRT;PRT000020848;9179804;PTAVE-113954-C;PTAVE-113954-C;SÃO GONÇALINHO;CUVN;263441831;28;>25m;false ;
PRT;PRT000019696;9057355;A-3346-C;A-3346-C;NEPTUNO;CUQL;263447000;28;>25m;false ;
PRT;PRT000019412;9014509;A-3330-C;A-3330-C;MAR DA ERICEIRA;CUUS;263451000;28.1;>25m;false ;
PRT;PRT000001636;7825942;L-2046-C;L-2046-C;FOZ DA NAZARE;CUPD;263470000;34.5;>25m;false ;
PRT;PRT000001023;7011278;PTLEI-117909-C;PTLEI-117909-C;MAR DE VIANA;CUPP2;263474000;34.05;>25m;false ;
PRT;PRT000020181;9116474;PE-2492-C;PE-2492-C;AFRODITE;CURM3;263500170;26.85;>25m;false ;
PRT;PRT000019075;8803537;A-3349-N;A-3349-N;CIDADE DE AMARANTE;CUEP;263501000;64.5;>25m;false ;
PRT;PRT000000092;7362823;A-2318-N;A-2318-N;AVEIRENSE;CUFV;263502000;80.02;>25m;false ;
PRT;PRT000000100;6711390;A-3337-N;A-3337-N;LUTADOR;CUFG;263503000;80.35;>25m;false ;
PRT;PRT000000077;7413153;LX-78-N;LX-78-N;SANDRO CUNHA;CUZF;263506000;36.5;>25m;false ;
PRT;PRT000001583;8609400;PTVIC-112965-C;PTVIC-112965-C;PARALELO;CUOY;263512000;27.29;>25m;false ;
PRT;PRT000000087;7385198;A-2701-N;A-2701-N;CALVÃO;CUZD;263517000;61.42;>25m;false ;
PRT;PRT000000099;6805268;A-1940-N;A-1940-N;SANTA MAFALDA;CUFH;263528000;80.3;>25m;false ;
PRT;PRT000000101;6608309;PTAVE-118939-N;PTAVE-118939-N;SANTA CRISTINA;CUFE;263531000;80.3;>25m;false ;
PRT;PRT000019387;9021590;PTAVE-113611-N;PTAVE-113611-N;PASCOAL ATLÂNTICO;CUEV;263533000;69.4;>25m;false ;
PRT;PRT000019788;9032484;L-2066-N;L-2066-N;POLARIS;CUEX;263551000;37.5;>25m;false ;
PRT;PRT000000095;7228091;PTAVE-113029-N;PTAVE-113029-N;COIMBRA;CUFT;263555000;80.3;>25m;false ;
PRT;PRT000000115;5158802;L-3-N;L-3-N;ILHA BRAVA;CSPI;263564000;45.5;>25m;false ;
PRT;PRT000019321;9007180;PE-2078-C;PE-2078-C;MAR LARGO;CUOA;263569000;32.8;>25m;false ;
PRT;PRT000021995;8734683;PM-1218-C;PM-1218-C;PEDRO TEIXEIRA;CUPP3;263572000;27;>25m;false ;
PRT;PRT000022649;8734695;PM-1291-N;PM-1291-N;VALMITÃO;CUFN;263576000;40.95;>25m;false ;
PRT;PRT000022745;9280031;PM-1244-C;PM-1244-C;TONI PIRES;CUPT7;263578000;28.7;>25m;false ;
PRT;PRT000022914;9280043;V-24-N;V-24-N;AVÔ MÚSICO;CUBH3;263580000;41;>25m;false ;
PRT;PRT000023094;9297694;PTAVE-117345-N;PTAVE-117345-N;FRANÇA MORTE;CUFE7;263581000;73.8;>25m;false ;
PRT;PRT000023093;9362774;PM-1269-N;PM-1269-N;ALMA LUSA;CUPV3;263582000;44.9;>25m;false ;
PRT;PRT000023398;9371713;V-26-N;V-26-N;MAR DE JAVA;CUIB6;263583000;37.5;>25m;false ;
PRT;PRT000023097;9296925;PTOLH-117343-N;PTOLH-117343-N;BALUEIRO;CUIB8;263584000;39.1;>25m;false ;
PRT;15586 ESP;8619687;A-3888-N;A-3888-N;NOVO VIRGEM DA BARCA;CUKB8;263587000;56.2;>25m;false ;
PRT;DEU110000301;7234636;A-3911-N;A-3911-N;PRINCESA SANTA JOANA;CUIY6;263588000;92.01;>25m;false ;
PRT;27665 ESP;8609357;V-1108-N;V-1108-N;SANTA PRINCESA;CUIZ5;263589000;65.5;>25m;false ;
PRT;PRT000019088;8812069;V-1105-N;V-1105-N;HEMISFÉRIO NORTE;CUEQ;263821000;34;>25m;false ;
ROU;ROM000005901;;65192;3 5466 CT;SUNNY 1;YP3331;264163331;25.5;>25m;false ;
ROU;ROM000004725;1502665;64963;3 2916 CT;ROMFISH I;YQHN;264900259;26.7;>25m;false ;
SWE;SWE000008027;7340978;SJWA;GE49;ARCADIA;SJWA;265008000;37.24;>25m;false ;
SWE;IRL000I01195;9278129;SBXL;GG206;AHLMA;SBXL;265019000;48.6;>25m;false ;
SWE;DNK000006137;8331833;SBAM;SM53;GLOMSKÄR;SBAM;265020000;39.3;>25m;false ;
SWE;DNK000032979;9259135;SBQD;GG150;ÄLVSBORG;SBQD;265026000;27.57;>25m;false ;
SWE;SWE000010307;9840104;SBHC;GG207;TORLAND;SBHC;265028000;49.99;>25m;false ;
SWE;SWE000010350;9900978;SBYU;GG64;ASTRID-MARIE;SBYU;265034000;63.85;>25m;false ;
SWE;SWE000010376;9886433;SCAB;GG500;VINGASKÄR;SCAB;265035000;34;>25m;false ;
SWE;SWE000010422;9921805;SBNJ;GG330;CARMONA;SBNJ;265043000;49.9;>25m;false ;
SWE;DNK000007161;8424680;SHRM;VG59;LIPTON;SHRM;265703000;27.25;>25m;false ;
SWE;SWE000006738;6721101;SGND;GG690;VINGASAND;SGND;265704000;33.85;>25m;false ;
SWE;SWE000000055;7638014;SCGX;GG204;TOR-ÖN;SCGX;265708000;34.98;>25m;false ;
SWE;SWE000006742;5050397;SGNM;GG578;SVANVIK;SGNM;265716000;32.06;>25m;false ;
SWE;SWE000007095;8568709;SKRM;VG40;NORDVÅG;SKRM;265722000;25.77;>25m;false ;
SWE;SWE000006713;6709971;SGIK;SIN50;LAGUNA;SGIK;265750000;36.13;>25m;false ;
SWE;SWE000007230;;SMER;GG370;MERCY;SMER;265751000;25.3;>25m;false ;
SWE;SWE000006695;6909985;SGCF;VY242;VESTLAND;SGCF;265754000;35;>25m;false ;
SWE;GBR000A10707;8863458;SIVR;SIN602;COURAGE AF SKILLINGE;SIVR;265755000;34.89;>25m;false ;
SWE;SWE000006912;6725004;SIDC;GG850;ODESKÄR;SIDC;265759000;38.61;>25m;false ;
SWE;SWE000000056;7628643;SCHB;GG44;RUNAVIK;SCHB;265765000;32.45;>25m;false ;
SWE;SWE000007060;7400314;SKBH;FG111;TUNAFJORD;SKBH;265769000;25.91;>25m;false ;
SWE;SWE000007104;8321527;SKWE;GG201;BRAVIK;SKWE;265770000;27.78;>25m;false ;
SWE;SWE000007157;7400534;SLMB;LL207;NAUTIC;SLMB;265787000;26;>25m;false ;
DNK;DNK000044557;9806847;DNK000044557;S205;CETON;OUHA;265828000;69.99;>25m;false ;
DNK;SWE000010331;9840116;SWE000010331;S204;TOR-ÖN;OUJF;266000000;49.99;>25m;false ;
SWE;SWE000008244;6815639;SMZN;GG398;WESTERÖ AV HÖNÖ;SMZN;266011000;33.34;>25m;false ;
SWE;GBR000A13712;8805468;SMCP;LL628;ATLANTIC;SMCP;266199000;26.48;>25m;false ;
SWE;FIN000020039;6825490;SDLE;GG234;KENNEDY;SDLE;266274000;34.1;>25m;false ;
SWE;SWE000010126;9286748;SGZE;GG218;VÄSTFJORD II;SGZE;266352000;41.8;>25m;false ;
SWE;SWE000009763;9644782;SJKE;GG778;LÖVÖN;SJKE;266353000;43.85;>25m;false ;
SWE;SWE000010230;9816775;SBCR;GG229;CLIPPERTON;SBCR;266460000;63;>25m;false ;
SWE;SWE000010243;9814715;SBAK;GG707;ARKÖ;SBAK;266461000;28.05;>25m;false ;
LVA;LVA000000078;8963636;2121.00 LVL;2121.00 LVL;RENĀTE;YL2384;275016000;25.45;>25m;false ;
LVA;LVA000000165;8829189;2039.00 LVL;2039.00 LVL;ALBATROSS 1;YLIK;275026000;25.6;>25m;false ;
