id;mmsi;ship_name;length;length_class;country_iso3;type;imo;cfr;ircs;external_marking;tracking_activated;tracking_status;check;details;width
ESP000026177;224137940;L'ARJAU;26.01;25-40 m;ESP;Bottom trawler;8746222;ESP000026177;ECHC;3BA-3-3-04;TRUE;active;fleet register;NA;
ESP000026106;224128190;L'ARROMANGAT;25;25-40 m;ESP;Bottom trawler;8799097;ESP000026106;EA7277;3CP-3-4-04;TRUE;active;fleet register;NA;
ESP000026447;224151570;L'AVI JUANITO;25;25-40 m;ESP;Purse seiner;8795510;ESP000026447;EA8198;3TA-3-3-05;TRUE;active;fleet register;NA;
ESP000026635;224184270;L'ILLA GROSSA;27.2;25-40 m;ESP;Bottom trawler;8746260;ESP000026635;EAFG;3CP-2-2-05;TRUE;active;fleet register;NA;
ESP000025357;224066460;L'OSTIA;25.04;25-40 m;ESP;Bottom trawler;8746129;ESP000025357;EAWQ;3BA-2-1-02;TRUE;active;fleet register;NA;
ESP000027041;224304660;LA FERROSA;27;25-40 m;ESP;Bottom trawler;8795699;ESP000027041;EA2860;3BA-2-4-06;TRUE;active;fleet register;NA;
ESP000024820;224007230;LA FRAU DOS;34.6;25-40 m;ESP;Purse seiner;9217503;ESP000024820;EATR;3TA-1-1-99;TRUE;active;fleet register;NA;
ESP000025538;224073560;LA GELTRU;25;25-40 m;ESP;Bottom trawler;8799035;ESP000025538;EA6491;3BA-1-2-02;TRUE;active;fleet register;NA;
ESP000024466;224931000;LA NIÑA R;32.6;25-40 m;ESP;Bottom trawler;9225811;ESP000024466;EATK;3HU-3-11-99;TRUE;active;fleet register;NA;
FRA000544929;228104000;LA PALOMA II;34;25-40 m;FRA;Other;8016823;FRA000544929;FPSS;BA544929;TRUE;active;fleet register;NA;
ESP000024467;224175000;LA PINTA R;32.6;25-40 m;ESP;Bottom trawler;9225823;ESP000024467;EATC;3HU-3-9-99;TRUE;active;fleet register;NA;
FRA000933651;227832880;LA TRINITE;19.22;15-25 m;FRA;Pelagic trawler;9831581;FRA000933651;FAE9935;BL933651;TRUE;active;fleet register;NA;
ITA000024689;247083380;LABRADOR I;27.35;25-40 m;ITA;Bottom trawler;8544911;ITA000024689;IFQJ;00AN04001;TRUE;active;fleet register;NA;
DNK000013968;219239000;LAGUNA;40.8;40-60 m;FIN;Pelagic trawler;7392309;DNK000013968;OJ9406;FIN-1122-T;TRUE;active;fleet register;NA;
SWE000006713;265750000;LAGUNA;36.13;25-40 m;SWE;Pelagic trawler;6709971;SWE000006713;SGIK;SIN50;FALSE;exit;fleet register;NA;
ESP000027055;224304540;LAIETA D'ARENYS;27.2;25-40 m;ESP;Bottom trawler;8746284;ESP000027055;EABM;3BA-3-1-07;TRUE;active;fleet register;NA;
LVA000005029;275505000;LAIMA;62.25;60-80 m;LVA;Bottom trawler;8606745;LVA000005029;YLPP;LVR0853;TRUE;active;fleet register;NA;
PRT000021013;204856000;LAJES DO PICO;29.46;25-40 m;PRT;Other;9193410;PRT000021013;CUSE;PTPDL-113925-C;TRUE;active;fleet register;NA;
FRA000752562;227389000;LANDORA;33.8;25-40 m;FRA;Other;9037848;FRA000752562;FGPL;BA752562;TRUE;active;fleet register;NA;
FRA000622598;227382000;LARCHE;34;25-40 m;FRA;Demersal seiner;8324531;FRA000622598;FVEV;CC622598;TRUE;active;fleet register;NA;
ESP000023252;228436800;LAREDO;36.3;25-40 m;FRA;Bottom trawler;9105724;ESP000023252;FMUJ;BA938261;TRUE;active;fleet register;NA;
EST010101445;276209000;LAVASSAARE;25.4;25-40 m;EST;Bottom trawler;8858623;EST010101445;ESFK;EK-9721;TRUE;active;fleet register;NA;
LTU000000004;277213000;LBB - 1044;25.5;25-40 m;LTU;Bottom trawler;8876649;LTU000000004;LYNO;KL 431;TRUE;active;fleet register;NA;
LTU000000009;277205000;LBB - 1113;25.5;25-40 m;LTU;Bottom trawler;8722575;LTU000000009;LYAN;KL 405;TRUE;active;fleet register;NA;
FRA000936145;228396700;LE CROTELLOIS;24.95;15-25 m;FRA;Bottom trawler;9919280;FRA000936145;FMND;BL936145;TRUE;active;fleet register;NA;
FRA000934925;228364600;LE DOLMEN;21.9;15-25 m;FRA;Pelagic trawler;9851074;FRA000934925;FLDZ;LO934925;TRUE;active;fleet register;NA;
FRA000933427;228096900;LE MARMOUSET 3;19.22;15-25 m;FRA;Bottom trawler;9831579;FRA000933427;FJZH;BL933427;TRUE;active;fleet register;NA;
FRA000707671;228224000;LE RESSAC;30.91;25-40 m;FRA;Other;8611489;FRA000707671;FVPN;LR707671;TRUE;active;fleet register;NA;
FRA000185147;228858000;LE STIFF;31.85;25-40 m;FRA;Other;6523614;FRA000185147;FTMJ;BA185147;TRUE;active;fleet register;NA;
ESP000015587;276831000;LENNUK;56.2;40-60 m;EST;Bottom trawler;8619699;ESP000015587;ESKT;EK-1602;TRUE;active;fleet register;NA;
ESP000025301;224041250;LEONARDO BRULL SEGON;36.69;25-40 m;ESP;Purse seiner;8733976;ESP000025301;EAPE;3TA-1-4-01;TRUE;active;fleet register;NA;
PRT000023047;263415640;LEONIS;28.5;25-40 m;PRT;Bottom trawler;9348601;PRT000023047;CUFU4;A-3670-C;TRUE;active;fleet register;NA;
ESP000024328;224290000;LEPORRE ANAIAK;28.55;25-40 m;ESP;Other;8739530;ESP000024328;EA4154;3BI-2-3-99;TRUE;active;fleet register;NA;
ESP000021899;224253000;LEYCE;28.85;25-40 m;ESP;Other;8884634;ESP000021899;EA4244;3VI-5-10138;TRUE;active;fleet register;NA;
DNK000046580;219028794;LINETTE;28.6;25-40 m;DNK;Bottom trawler;9886835;DNK000046580;OYOU;L120;TRUE;active;fleet register;NA;
DNK000045479;219025976;LINGBANK;49.95;40-60 m;DNK;Pelagic trawler;9816804;DNK000045479;OYJW;HM379;TRUE;active;fleet register;NA;
DNK000007161;265703000;LIPTON;27.25;25-40 m;SWE;Bottom trawler;8424680;DNK000007161;SHRM;VG59;TRUE;active;fleet register;NA;
ESP000025124;224913000;LLAVE DE BURELA;43;40-60 m;ESP;Other;9259551;ESP000025124;EBRP;3VI-5-19-00;TRUE;active;fleet register;NA;
GBR000C20512;224717000;LODAIRO;86.1;> 80 m;ESP;Bottom trawler;9690676;GBR000C20512;EAEO;3VI-5-1-18;TRUE;active;fleet register;NA;
FRA000922731;228293900;LOIRA;34.34;25-40 m;FRA;Bottom trawler;9108001;FRA000922731;FNQR;BA922731;TRUE;active;fleet register;NA;
ESP000015243;224506000;LOITADOR;61.2;60-80 m;ESP;Bottom trawler;8512700;ESP000015243;EDRN;3CO-2-3834;TRUE;active;fleet register;NA;
LTU000000389;277558000;LOKYS;69.77;60-80 m;LTU;Bottom trawler;9226736;LTU000000389;LYBJ;KL 926;TRUE;active;fleet register;NA;
ESP000023223;224377000;LOMBA MAURI;28;25-40 m;ESP;Other;9150602;ESP000023223;EA2480;3VI-5-5-96;TRUE;active;fleet register;NA;
ESP000024114;224178000;LOREMAR;29.5;25-40 m;ESP;Bottom trawler;9192820;ESP000024114;EAVN;3VI-2-3-98;TRUE;active;fleet register;NA;
ESP000025883;224101940;LOUCENZAS;28.45;25-40 m;ESP;Other;8733354;ESP000025883;EATU;3VI-7-9-03;TRUE;active;fleet register;NA;
GBR000C17457;235003170;LOUWE SENIOR;36.6;25-40 m;GBR;Bottom trawler;9242003;GBR000C17457;VSLB9;PW447;TRUE;active;fleet register;NA;
NLD201001155;246749000;LUB SENIOR;28.5;25-40 m;NLD;Demersal seiner;9599731;NLD201001155;PCGC;UK-153;TRUE;active;fleet register;NA;
HRV000004817;238902840;LUBIN DVA;31.1;25-40 m;HRV;Purse seiner;8969525;HRV000004817;9AA6299;ZD R 192;TRUE;active;fleet register;NA;
ITA000026358;247146610;LUCIANO GIACALONE;29.02;25-40 m;ITA;Bottom trawler;8649345;ITA000026358;IPSL;00PA01385M;TRUE;active;fleet register;NA;
PRT000001378;263428000;LUCIMAR;34.05;25-40 m;PRT;Bottom trawler;5272763;PRT000001378;CUUN;L-561-C;TRUE;active;fleet register;NA;
NLD191400696;244850157;LUCTOR;30.68;25-40 m;NLD;Dredger;8571316;NLD191400696;PD4012;BRU-39;TRUE;active;fleet register;NA;
FRA000936192;228397800;LUDOVIC GEOFFRAY;24.95;15-25 m;FRA;Bottom trawler;9918573;FRA000936192;FMNI;DP936192;TRUE;active;fleet register;NA;
ESP000023467;224019470;LUIS BARRANKO;36;25-40 m;ESP;Purse seiner;9154397;ESP000023467;EANQ;3SS-1-3-96;TRUE;active;fleet register;NA;
ESP000023918;224071750;LUSCINDA;27.5;25-40 m;ESP;Bottom trawler;8735821;ESP000023918;EAQP;3GI-6-1-97;TRUE;active;fleet register;NA;
PRT000000100;263503000;LUTADOR;80.35;> 80 m;PRT;Bottom trawler;6711390;PRT000000100;CUFG;PTAVE-113025-N;TRUE;active;fleet register;NA;
NLD201901165;244921000;LUUT SENIOR;24.98;15-25 m;NLD;Demersal seiner;9873838;NLD201901165;PDSS;UK-124;TRUE;active;fleet register;NA;
ESP000024404;224929000;LUZADA;31;25-40 m;ESP;Other;9221463;ESP000024404;EHEH;3VI-7-13-99;TRUE;active;fleet register;NA;
DNK000011092;219507000;LYKKE HAMETNER;46.2;40-60 m;DNK;Bottom trawler;7368982;DNK000011092;OYWE;L229;FALSE;wreck;fleet register;NA;
SWE000009763;266353000;LÖVÖN;43.85;40-60 m;SWE;Pelagic trawler;9644782;SWE000009763;SJKE;GG778;FALSE;exported;fleet register;NA;
NLD200002627;245159000;MAARTEN JACOB;42.37;40-60 m;NLD;Bottom trawler;9242754;NLD200002627;PHNE;OD-1;TRUE;active;fleet register;NA;
NLD196800728;245276000;MAARTJE;30.95;25-40 m;NLD;Bottom trawler;8431724;NLD196800728;PFRE;WR-67;FALSE;wreck;fleet register;NA;
NLD199902581;218066000;MAARTJE THEADORA;140.8;> 80 m;DEU;Pelagic trawler;9182801;NLD199902581;DEAN2;ROS171;TRUE;active;fleet register;NA;
ESP000000348;224252450;MADOBE;28;25-40 m;ESP;Bottom trawler;8335009;ESP000000348;EA6395;3TA-3-2699;TRUE;active;fleet register;NA;
ESP000024332;224291000;MADRE CONSUELO;31.5;25-40 m;ESP;Purse seiner;8733639;ESP000024332;EAWM;3ST-3-1-99;TRUE;active;fleet register;NA;
ESP000023454;224020890;MADRE JOSEFA UNO;30;25-40 m;ESP;Other;9163374;ESP000023454;EANV;3FE-2-2-97;TRUE;active;fleet register;NA;
ESP000023255;224021460;MADRE LITA;29.85;25-40 m;ESP;Purse seiner;8735273;ESP000023255;EA2706;3ST-3-2-96;TRUE;active;fleet register;NA;
ESP000026240;224136470;MADRE LUCIA;27;25-40 m;ESP;Purse seiner;8747551;ESP000026240;EBYY;3ST-2-1-02;TRUE;active;fleet register;NA;
EST030715149;276544000;MADRUS;73.8;60-80 m;EST;Bottom trawler;8215053;EST030715149;ESGO;EK-0302;TRUE;active;fleet register;NA;
ESP000025627;224085930;MAIRETA CUARTA;27;25-40 m;ESP;Bottom trawler;8739097;ESP000025627;EBUP;3BA-2-4-02;TRUE;active;fleet register;NA;
DEU302540207;220166000;MALLE;43.8;40-60 m;DNK;Bottom trawler;9034080;DEU302540207;OUOT;L153;FALSE;wreck;fleet register;NA;
FRA000929204;660004300;MANAPANY;89.4;> 80 m;FRA;Purse seiner;9476238;FRA000929204;FLSZ;DI929204;FALSE;exported;fleet register;NA;
ESP000007034;224104240;MANDORRI;28;25-40 m;ESP;Bottom trawler;2839388;ESP000007034;EA5884;3TA-3-2692;TRUE;active;fleet register;NA;
ESP000027738;225985576;MANOLO DEL TERIN;28.8;25-40 m;ESP;Other;9808302;ESP000027738;EAHF;3VI-5-1-16;TRUE;active;fleet register;NA;
ESP000025444;224978000;MANUEL ANGEL NORES;72.2;60-80 m;ESP;Bottom trawler;9281865;ESP000025444;EBZJ;3VI-5-5-02;TRUE;active;fleet register;NA;
ESP000025207;224050240;MANUEL MELENDEZ;26.23;25-40 m;ESP;Purse seiner;8538417;ESP000025207;EA5633;3CP-1-2-01;TRUE;active;fleet register;NA;
ESP000024796;224235000;MANUEL NORES;49.37;40-60 m;ESP;Bottom trawler;9242015;ESP000024796;EAMC;3GC-1-10-00;TRUE;active;fleet register;NA;
ESP000023947;224050560;MANUEL PADRE SEGUNDO;31.5;25-40 m;ESP;Purse seiner;8733641;ESP000023947;EARW;3ST-2-5-98;TRUE;active;fleet register;NA;
FRA000934837;228366900;MANUREVA;19.2;15-25 m;FRA;Demersal seiner;9866902;FRA000934837;FLUX;BL934837;TRUE;active;fleet register;NA;
ESP000025644;224122000;MAR ARAL;44.45;40-60 m;ESP;Other;9297644;ESP000025644;EAQJ;3CO-2-2-03;TRUE;active;fleet register;NA;
PRT000019412;263451000;MAR DA ERICEIRA;28.1;25-40 m;PRT;Bottom trawler;9014509;PRT000019412;CUUS;PTAVE-113609-C;TRUE;active;fleet register;NA;
GBR000C18081;224410000;MAR DE BENS;46.85;40-60 m;ESP;Other;7527423;GBR000C18081;EBUT;3VI-5-1-20;TRUE;active;fleet register;NA;
ESP000100053;224255000;MAR DE ESCOCIA;40.06;40-60 m;ESP;Other;9830630;ESP000100053;EAUT;3CO-2-2-18;TRUE;active;fleet register;NA;
ESP000025300;227209970;MAR DE FLORES;31;25-40 m;FRA;Other;8731019;ESP000025300;FIFK;BA931194;TRUE;active;fleet register;NA;
PRT000023398;263583000;MAR DE JAVA;37.5;25-40 m;PRT;Other;9371713;PRT000023398;CUIB6;V-26-N;TRUE;active;fleet register;NA;
ESP000013829;224733000;MAR DE SERGIO;84.2;> 80 m;ESP;Purse seiner;8212075;ESP000013829;EHNB;3VI-5-9789;TRUE;active;fleet register;NA;
PRT000001023;263474000;MAR DE VIANA;34.05;25-40 m;PRT;Bottom trawler;7011278;PRT000001023;CUPP2;PTLEI-117909-C;TRUE;active;fleet register;NA;
ESP000023312;263434960;MAR DE ÁGUEDA;28.3;25-40 m;PRT;Bottom trawler;9148702;ESP000023312;CUIX2;PTAVE-112671-C;TRUE;active;fleet register;NA;
PRT000022748;263418260;MAR ETERNO;26;25-40 m;PRT;Purse seiner;8799243;PRT000022748;CUFV2;PTVIC-115034-C;TRUE;active;fleet register;NA;
PRT000020935;263407550;MAR IBERICO;31.35;25-40 m;PRT;Bottom trawler;8689448;PRT000020935;CUDL8;L-2045-C;TRUE;active;fleet register;NA;
PRT000019321;263569000;MAR LARGO;32.8;25-40 m;PRT;Other;9007180;PRT000019321;CUOA;PTPEN-113625-C;TRUE;active;fleet register;NA;
ESP000025819;228437700;MAR MARES;38.5;25-40 m;FRA;Bottom trawler;9282651;ESP000025819;FMUN;BA938393;TRUE;active;fleet register;NA;
PRT000019726;204211000;MAR PORTUGUÊS;27.51;25-40 m;PRT;Other;8602610;PRT000019726;CUHB9;PTPEN-117608-C;FALSE;mmsi change;fleet register;NA;
ESP000024725;224459000;MARAL SEGUNDO;37.5;25-40 m;ESP;Other;8962515;ESP000024725;EAXY;3VI-7-3-00;TRUE;active;fleet register;NA;
ESP000026044;224597000;MARBELLO;25.2;25-40 m;ESP;Other;9329215;ESP000026044;ECFL;3VI-5-3-04;TRUE;active;fleet register;NA;
BEL010331976;205275000;MARBI;34.8;25-40 m;BEL;Bottom trawler;7936791;BEL010331976;OPBG;O.33;TRUE;active;fleet register;NA;
ESP000026538;224906190;MARBLANVI;25.06;25-40 m;ESP;Bottom trawler;8794437;ESP000026538;EA8489;3PM-1-2-05;TRUE;active;fleet register;NA;
ESP000023798;224103760;MARCELINA LECUE;29.85;25-40 m;ESP;Purse seiner;8733653;ESP000023798;EAPY;3ST-6-1-97;TRUE;active;fleet register;NA;
BEL035761999;205322000;MARE NOSTRUM;37.89;25-40 m;BEL;Bottom trawler;8976451;BEL035761999;OPWT;Z.576;TRUE;active;fleet register;NA;
ESP000024811;224014890;MARGARITA Y ELENA;25;25-40 m;ESP;Bottom trawler;2840387;ESP000024811;EA4961;3TA-1-3-00;TRUE;active;fleet register;NA;
NLD198502210;277330000;MARGIRIS;136.12;> 80 m;LTU;Pelagic trawler;8301187;NLD198502210;LYRV;KL 855;TRUE;active;fleet register;NA;
NLD200402698;244030996;MARGRIET;40.72;40-60 m;NLD;Bottom trawler;9284166;NLD200402698;PBHR;KW-36;FALSE;wreck;fleet register;NA;
ESP000025873;224101950;MARGUEL;32.1;25-40 m;ESP;Other;8734841;ESP000025873;ECFB;3VI-7-11-03;TRUE;active;fleet register;NA;
NLD198800086;245665000;MARIA;39.45;25-40 m;NLD;Bottom trawler;8811182;NLD198800086;PFTX;GO-20;FALSE;wreck;fleet register;NA;
ESP000022992;224051160;MARIA DIGNA DOS;26.64;25-40 m;ESP;Purse seiner;2840739;ESP000022992;EA7975;3ST-4-2-95;TRUE;active;fleet register;NA;
ESP000025579;224081150;MARIA DOS ANXOS;30;25-40 m;ESP;Bottom trawler;9313321;ESP000025579;ECCL;3VILL-1-5-01;TRUE;active;fleet register;NA;
ESP000000371;224012860;MARIA FERRE DOS;28;25-40 m;ESP;Bottom trawler;2840818;ESP000000371;EA5924;3TA-3-2675;TRUE;active;fleet register;NA;
PRT000018988;204827000;MARIA LEONTINA;30.8;25-40 m;PRT;Other;8799827;PRT000018988;CUTI;PTHOR-116591-C;TRUE;active;fleet register;NA;
ITA000027903;247113290;MARIA SS. DI COSTANTINOPOLI;27.5;25-40 m;ITA;Bottom trawler;8688494;ITA000027903;IIJA2;00NA02154M;TRUE;active;fleet register;NA;
ESP000026761;224881000;MARIANE;39.8;25-40 m;ESP;Other;9380556;ESP000026761;ECLP;3VI-7-5-06;TRUE;active;fleet register;NA;
ESP000025386;224233000;MARIANE DOUS;32;25-40 m;ESP;Other;9265304;ESP000025386;ECAN;3VILL-1-3-02;TRUE;active;fleet register;NA;
SWE000008442;276845000;MARIE;29.77;25-40 m;EST;Pelagic trawler;8702757;SWE000008442;ESLF;EK-1803;TRUE;active;fleet register;NA;
FRA000924826;228205800;MARIETTE LE ROCH II;45.92;40-60 m;FRA;Bottom trawler;9305025;FRA000924826;FMCT;LO924826;TRUE;active;fleet register;NA;
ESP000025777;224087340;MARINA FLAIRA;25;25-40 m;ESP;Bottom trawler;8797738;ESP000025777;EA6155;3TA-3-5-02;TRUE;active;fleet register;NA;
ESP000021810;224011260;MARISCADOR;33.5;25-40 m;ESP;Other;9005845;ESP000021810;EGYT;3FE-2-3003;TRUE;active;fleet register;NA;
LVA000000187;275062000;MARITA;25.45;25-40 m;LVA;Pelagic trawler;8923260;LVA000000187;YL2385;LVL2122;TRUE;active;fleet register;NA;
ESP000023129;224407000;MARIVI UNO;27.3;25-40 m;ESP;Other;8984410;ESP000023129;EA8764;3VI-7-4-95;TRUE;active;fleet register;NA;
DEU000320601;218799000;MARK;90.66;> 80 m;DEU;Bottom trawler;9690688;DEU000320601;DKAL2;ROS777;TRUE;active;fleet register;NA;
HRV000002904;238794240;MARLIN;30.8;25-40 m;HRV;Purse seiner;8983870;HRV000002904;9AA5610;ZD R 180;TRUE;active;fleet register;NA;
ESP000023328;224013710;MARPAR SEGUNDO;27;25-40 m;ESP;Bottom trawler;9144586;ESP000023328;EANE;3VILL-1-2-96;TRUE;active;fleet register;NA;
ESP000026366;224156790;MARROI SEGON;26;25-40 m;ESP;Bottom trawler;9099561;ESP000026366;EAHY;3BA-4-1-05;TRUE;active;fleet register;NA;
ESP000024160;224173000;MARTINEZ QUELLE;30;25-40 m;ESP;Other;9208928;ESP000024160;EAVK;3FE-2-1-99;TRUE;active;fleet register;NA;
ESP000025048;224044690;MARUFINA;27;25-40 m;ESP;Other;9244520;ESP000025048;EBUN;3AT-2-4-01;TRUE;active;fleet register;NA;
ESP000027264;224448260;MASCLET;27;25-40 m;ESP;Purse seiner;9571765;ESP000027264;ECOU;3CP-2-1-08;TRUE;active;fleet register;NA;
ESP000023383;225361000;MATALEÑAS SEGUNDO;29;25-40 m;ESP;Other;8731904;ESP000023383;EANO;3ST-4-5-96;TRUE;active;fleet register;NA;
ESP000025616;224085260;MATER BI;37;25-40 m;ESP;Purse seiner;9287534;ESP000025616;ECCH;3SS-3-2-03;TRUE;active;fleet register;NA;
NLD200302694;245265000;MATTANJA;39.67;25-40 m;NLD;Bottom trawler;8985165;NLD200302694;PBKE;UK-64;TRUE;active;fleet register;NA;
ESP000025723;224300000;MAZAGON R;33.53;25-40 m;ESP;Bottom trawler;9292371;ESP000025723;EAII;3HU-3-4-03;TRUE;active;fleet register;NA;
FRA000288920;227978000;MEABAN;33.25;25-40 m;FRA;Other;6604860;FRA000288920;FTNU;BA288920;TRUE;active;fleet register;NA;
ESP000025918;224107960;MEDAN;25.05;25-40 m;ESP;Bottom trawler;8746179;ESP000025918;EBZO;3BA-6-1-03;TRUE;active;fleet register;NA;
ESP000024352;224329000;MEIRA DA COSTA;28;25-40 m;ESP;Bottom trawler;8734762;ESP000024352;EAWL;3CO-6-4-99;TRUE;active;fleet register;NA;
FRA000544928;227894000;MELODIE;34;25-40 m;FRA;Other;8016811;FRA000544928;FPSR;BA544928;TRUE;active;fleet register;NA;
ESP000024090;224216220;MENDAÑA;26.21;25-40 m;ESP;Bottom trawler;9208930;ESP000024090;EAUW;3FE-2-4-98;TRUE;active;fleet register;NA;
IRL000I10810;230122280;MENHADEN;27.02;25-40 m;FIN;Pelagic trawler;7817153;IRL000I10810;OJLM;FIN-164-O;TRUE;active;fleet register;NA;
FRA000934193;228363800;MERCATOR;19.22;15-25 m;FRA;Pelagic trawler;9866897;FRA000934193;FLDO;BL934193;TRUE;active;fleet register;NA;
SWE000007230;265751000;MERCY;25.3;25-40 m;SWE;Bottom trawler;NA;SWE000007230;SMER;GG370;FALSE;exit;fleet register;NA;
EST180329020;276842000;MERIKE;69.87;60-80 m;EST;Bottom trawler;9227534;EST180329020;ESLB;EK-1802;TRUE;active;fleet register;NA;
PRT000021039;204201560;MESTRE AFONSO;25.4;25-40 m;PRT;Other;9207223;PRT000021039;CUTM7;PTHOR-116851-C;TRUE;active;fleet register;NA;
PRT000019232;204225000;MESTRE BOBICHA;25.36;25-40 m;PRT;Other;9032513;PRT000019232;CUSP3;PTVDP-113664-C;TRUE;active;fleet register;NA;
PRT000024565;204209570;MESTRE SACADURA;25;25-40 m;PRT;Other;8686989;PRT000024565;CUWM4;PTPDL-120360-C;TRUE;active;fleet register;NA;
NLD201801162;244373000;METANOIA;30.15;25-40 m;NLD;Bottom trawler;9871256;NLD201801162;PCYM;MDV-2;TRUE;active;fleet register;NA;
DNK000039610;219063000;METTE HELENE;30.76;25-40 m;DNK;Bottom trawler;9545156;DNK000039610;OUNY;RI427;TRUE;active;fleet register;NA;
ITA000014746;247149010;MICHELE GIACALONE;32.79;25-40 m;ITA;Bottom trawler;7811288;ITA000014746;IPOS;00MV00365M;TRUE;active;fleet register;NA;
PRT000025241;263441519;MIGUEL LÉ;26;25-40 m;PRT;Purse seiner;NA;PRT000025241;CUJH4;PTVIC-126238-C;TRUE;active;fleet register;NA;
PRT000019013;204810000;MILAO;28.1;25-40 m;PRT;Other;8880547;PRT000019013;CUSV;PTHOR-116589-C;TRUE;active;fleet register;NA;
DNK000013170;276863000;MILTON;31.7;25-40 m;EST;Bottom trawler;7637292;DNK000013170;ESLV;EK-2102;TRUE;active;fleet register;NA;
DNK000014292;277029000;MINGĖ;40.5;40-60 m;LTU;Pelagic trawler;6714809;DNK000014292;LYAB;KL-856;TRUE;active;fleet register;NA;
ESP000024228;224085120;MIRANDO O MAR;27;25-40 m;ESP;Purse seiner;9208916;ESP000024228;EA4019;3VI-5-6-99;TRUE;active;fleet register;NA;
PRT000020109;263441646;MONSERRATE;28.1;25-40 m;PRT;Other;9174907;PRT000020109;CUBZ5;PTPDV-113761-C;TRUE;active;fleet register;NA;
DNK000008512;219340000;MONSUN;48.55;40-60 m;DNK;Bottom trawler;8522406;DNK000008512;OZEL;L106;TRUE;active;fleet register;NA;
ESP000026873;224214550;MONTCLAR I;26.3;25-40 m;ESP;Bottom trawler;8799229;ESP000026873;ECLC;3BA-6-3-06;TRUE;active;fleet register;NA;
ESP000026095;224131390;MONTCLAR III;26.27;25-40 m;ESP;Bottom trawler;8746234;ESP000026095;ECFU;3BA-1-3-04;TRUE;active;fleet register;NA;
ESP000007487;224051140;MONTE ARBALLU;27.62;25-40 m;ESP;Other;8799774;ESP000007487;EECN;3GI-3-777;TRUE;active;fleet register;NA;
ESP000026288;224298000;MONTE MEIXUEIRO;62.5;60-80 m;ESP;Bottom trawler;9329227;ESP000026288;ECFP;3VI-5-4-04;TRUE;active;fleet register;NA;
ESP000024061;263436270;MONTELOURO;28;25-40 m;PRT;Bottom trawler;9192844;ESP000024061;CUZY3;PTLEI-117282-C;TRUE;active;fleet register;NA;
ESP000013654;224709000;MONTEMAIOR;76.75;60-80 m;ESP;Purse seiner;7817323;ESP000013654;EHTT;3CA-5-1445;FALSE;exported;fleet register;NA;
ESP000100247;224742000;MONTERAIOLA;77;60-80 m;ESP;Purse seiner;9882009;ESP000100247;EADI;3CO-2-1-20;TRUE;active;fleet register;NA;
ESP000024630;224005870;MONTSERRAT BERRIA;32.5;25-40 m;ESP;Purse seiner;8739736;ESP000024630;EAYQ;3SS-1-1-00;TRUE;active;fleet register;NA;
ESP000023125;224099470;MONXO SEGUNDO;28;25-40 m;ESP;Other;8894524;ESP000023125;EA9792;3VI-5-15-95;TRUE;active;fleet register;NA;
BEL032962000;205303000;MOOIE MEID;38;25-40 m;BEL;Bottom trawler;9242807;BEL032962000;OPLJ;Z.296;TRUE;active;fleet register;NA;
PRT000022751;263416650;MUPINDAO CENTRO;26;25-40 m;PRT;Purse seiner;8799700;PRT000022751;CUFU7;FF-1271-C;TRUE;active;fleet register;NA;
PRT000022752;263421270;MUPINDAO SUL;26;25-40 m;PRT;Purse seiner;8799695;PRT000022752;CUFV9;FF-1287-C;TRUE;active;fleet register;NA;
DNK000044416;219023236;MYGGENES;32.12;25-40 m;DNK;Bottom trawler;9807786;DNK000044416;OXAB;HM227;TRUE;active;fleet register;NA;
ESP000023116;224098250;NABOEIRO;28;25-40 m;ESP;Other;8894512;ESP000023116;EA8968;3VI-5-16-95;TRUE;active;fleet register;NA;
LVA000001069;275422000;NADEŽDA;25.45;25-40 m;LVA;Pelagic trawler;8860482;LVA000001069;YL2785;LVR0843;TRUE;active;fleet register;NA;
PRT000021378;204260000;NADIR;29.3;25-40 m;PRT;Bottom trawler;7507708;PRT000021378;CUFO8;PTAVE-114319-C;FALSE;mmsi change;fleet register;NA;
DNK000045841;219026675;NANNA CECILIE;27.55;25-40 m;DNK;Seiner (nei);9897169;DNK000045841;OYEA;L820;TRUE;active;fleet register;NA;
FRA000912362;228134700;NAONED;23.4;15-25 m;FRA;Demersal seiner;9216080;FRA000912362;FIUN;LO912362;TRUE;active;fleet register;NA;
SWE000007157;265787000;NAUTIC;26;25-40 m;SWE;Bottom trawler;7400534;SWE000007157;SLMB;LL207;TRUE;active;fleet register;NA;
FRA000899825;227142900;ND DE BOULOGNE;24.45;15-25 m;FRA;Demersal seiner;8979350;FRA000899825;FUJG;BL899825;TRUE;active;fleet register;NA;
FRA000374056;227320710;ND DES MERS;25.8;25-40 m;FRA;Pelagic trawler;NA;FRA000374056;FO9461;ST374056;FALSE;wreck;fleet register;NA;
GBR000C21237;232024332;NEELTJE;28.62;25-40 m;GBR;Bottom trawler;9863522;GBR000C21237;MGBQ9;PD141;TRUE;active;fleet register;NA;
NLD198500048;245148000;NEELTJE JANNETJE;45.54;40-60 m;NLD;Bottom trawler;8509492;NLD198500048;PGFT;ARM-44;TRUE;active;fleet register;NA;
